family,kappa,hondo,location,scale,sample_size,quantity,row,column,value,absolute_error_estimate,alternate_coordinate_difference
GEV,-9.9999999999999995e-07,0,0,1,1,covariance,1,1,1.2487133045870449,2.5608633941894185e-12,4.4408920985006262e-16
GEV,-9.9999999999999995e-07,0,0,1,1,information,1,2,-0.42278657061887526,1.0822615806298708e-12,1.1102230246251565e-16
GEV,-9.9999999999999995e-07,0,0,1,1,covariance,1,2,0.33659515001776391,2.5608633941894185e-12,1.1102230246251565e-16
GEV,-9.9999999999999995e-07,0,0,1,1,information,1,3,-0.41184007952223556,9.2225145000778598e-15,5.5511151231257827e-17
GEV,-9.9999999999999995e-07,0,0,1,1,covariance,1,3,0.25836837304344429,2.5608633941894185e-12,1.1102230246251565e-16
GEV,-9.9999999999999995e-07,0,0,1,1,information,2,1,-0.42278657061887526,1.0822615806298708e-12,1.1102230246251565e-16
GEV,-9.9999999999999995e-07,0,0,1,1,covariance,2,1,0.33659515001776397,2.5608633941894185e-12,2.2204460492503131e-16
GEV,-9.9999999999999995e-07,0,0,1,1,information,2,2,1.8236799958880612,2.0244210948719223e-14,0
GEV,-9.9999999999999995e-07,0,0,1,1,covariance,2,2,0.6531384192097528,2.5608633941894185e-12,0
GEV,-9.9999999999999995e-07,0,0,1,1,information,2,3,-0.33248119750853922,1.7943060827347878e-14,3.3306690738754696e-16
GEV,-9.9999999999999995e-07,0,0,1,1,covariance,2,3,0.14679795688165789,2.5608633941894185e-12,2.7755575615628914e-17
GEV,-9.9999999999999995e-07,0,0,1,1,information,3,1,-0.41184007952223556,9.2225145000778598e-15,5.5511151231257827e-17
GEV,-9.9999999999999995e-07,0,0,1,1,covariance,3,1,0.25836837304344434,2.5608633941894185e-12,1.6653345369377348e-16
GEV,-9.9999999999999995e-07,0,0,1,1,information,3,2,-0.33248119750853922,1.7943060827347878e-14,3.3306690738754696e-16
GEV,-9.9999999999999995e-07,0,0,1,1,covariance,3,2,0.14679795688165787,2.5608633941894185e-12,5.5511151231257827e-17
GEV,-9.9999999999999995e-07,0,0,1,1,information,3,3,2.4236006049772314,2.6910403566762171e-14,8.8817841970012523e-16
GEV,-9.9999999999999995e-07,0,0,1,1,covariance,3,3,0.47665197368892215,2.5608633941894185e-12,1.1102230246251565e-16
GEV,9.9999999999999995e-07,0,0,1,1,score_mean,1,0,0,4.6600150079112787e-14,5.5511151231257827e-17
GEV,9.9999999999999995e-07,0,0,1,1,score_mean,2,0,2.7755575615628914e-17,1.0270712468057341e-14,2.7755575615628914e-17
GEV,9.9999999999999995e-07,0,0,1,1,score_mean,3,0,7.2858385991025898e-17,7.3419729901003273e-15,3.1225022567582528e-17
GEV,9.9999999999999995e-07,0,0,1,1,information,1,1,0.99999915443397724,1.2807655571808149e-13,1.1102230246251565e-16
GEV,9.9999999999999995e-07,0,0,1,1,covariance,1,1,1.2487129190293502,2.5609061113448702e-12,2.2204460492503131e-16
GEV,9.9999999999999995e-07,0,0,1,1,information,1,2,-0.42278209957689267,1.0822786358935621e-12,5.5511151231257827e-17
GEV,9.9999999999999995e-07,0,0,1,1,covariance,1,2,0.33659275619754397,2.5609061113448702e-12,5.5511151231257827e-17
GEV,9.9999999999999995e-07,0,0,1,1,information,1,3,-0.41184058133821144,9.2225167982485383e-15,5.5511151231257827e-17
GEV,9.9999999999999995e-07,0,0,1,1,covariance,1,3,0.25836810604436239,2.5609061113448702e-12,5.5511151231257827e-17
GEV,9.9999999999999995e-07,0,0,1,1,information,2,1,-0.42278209957689267,1.0822786358935621e-12,5.5511151231257827e-17
GEV,9.9999999999999995e-07,0,0,1,1,covariance,2,1,0.33659275619754392,2.5609061113448702e-12,1.6653345369377348e-16
GEV,9.9999999999999995e-07,0,0,1,1,information,2,2,1.8236813258276898,2.0251744323642118e-14,2.2204460492503131e-16
GEV,9.9999999999999995e-07,0,0,1,1,covariance,2,2,0.65313731503346817,2.5609061113448702e-12,0
GEV,9.9999999999999995e-07,0,0,1,1,information,2,3,-0.33248861682472641,1.7947150070624897e-14,1.1102230246251565e-16
GEV,9.9999999999999995e-07,0,0,1,1,covariance,2,3,0.14679880750904611,2.5609061113448702e-12,5.5511151231257827e-17
GEV,9.9999999999999995e-07,0,0,1,1,information,3,1,-0.41184058133821144,9.2225167982485383e-15,5.5511151231257827e-17
GEV,9.9999999999999995e-07,0,0,1,1,covariance,3,1,0.25836810604436239,2.5609061113448702e-12,1.1102230246251565e-16
GEV,9.9999999999999995e-07,0,0,1,1,information,3,2,-0.33248861682472641,1.7947150070624897e-14,1.1102230246251565e-16
GEV,9.9999999999999995e-07,0,0,1,1,covariance,3,2,0.14679880750904611,2.5609061113448702e-12,5.5511151231257827e-17
GEV,9.9999999999999995e-07,0,0,1,1,information,3,3,2.4236115054054275,2.6909787345218485e-14,4.4408920985006262e-16
GEV,9.9999999999999995e-07,0,0,1,1,covariance,3,3,0.47665040410819376,2.5609061113448702e-12,1.1102230246251565e-16
GEV,-0.20000000000000001,0,0,1,1,score_mean,1,0,-1.1102230246251565e-16,3.9506599426877489e-14,1.6653345369377348e-16
GEV,-0.20000000000000001,0,0,1,1,score_mean,2,0,0,9.9284251751004523e-15,5.5511151231257827e-17
GEV,-0.20000000000000001,0,0,1,1,score_mean,3,0,-5.5511151231257827e-17,6.7929399126963119e-15,1.1449174941446927e-16
GEV,-0.20000000000000001,0,0,1,1,information,1,1,1.2776598972044284,6.1852981623062584e-14,2.2204460492503131e-16
GEV,-0.20000000000000001,0,0,1,1,covariance,1,1,1.2783531950225215,2.2805301806513338e-12,1.1102230246251565e-15
GEV,-0.20000000000000001,0,0,1,1,information,1,2,-0.87928703162357846,3.7111469322083312e-14,3.3306690738754696e-16
GEV,-0.20000000000000001,0,0,1,1,covariance,1,2,0.57130408748802741,2.2805301806513338e-12,4.4408920985006262e-16
GEV,-0.20000000000000001,0,0,1,1,information,1,3,-0.47974709386376579,4.6124748457772765e-14,7.7715611723760958e-16
GEV,-0.20000000000000001,0,0,1,1,covariance,1,3,0.27297786307977395,2.2805301806513338e-12,3.3306690738754696e-16
GEV,-0.20000000000000001,0,0,1,1,information,2,1,-0.87928703162357846,3.7111469322083312e-14,3.3306690738754696e-16
GEV,-0.20000000000000001,0,0,1,1,covariance,2,1,0.57130408748802752,2.2805301806513338e-12,5.5511151231257827e-16
GEV,-0.20000000000000001,0,0,1,1,information,2,2,1.8513728861250733,5.6846040267354388e-13,0
GEV,-0.20000000000000001,0,0,1,1,covariance,2,2,0.80555934872568602,2.2805301806513338e-12,3.3306690738754696e-16
GEV,-0.20000000000000001,0,0,1,1,information,2,3,0.24303248681641954,1.5499275013352091e-14,9.9920072216264089e-16
GEV,-0.20000000000000001,0,0,1,1,covariance,2,3,0.045053807373201742,2.2805301806513338e-12,1.2490009027033011e-16
GEV,-0.20000000000000001,0,0,1,1,information,3,1,-0.47974709386376579,4.6124748457772765e-14,7.7715611723760958e-16
GEV,-0.20000000000000001,0,0,1,1,covariance,3,1,0.2729778630797739,2.2805301806513338e-12,2.7755575615628914e-16
GEV,-0.20000000000000001,0,0,1,1,information,3,2,0.24303248681641954,1.5499275013352091e-14,9.9920072216264089e-16
GEV,-0.20000000000000001,0,0,1,1,covariance,3,2,0.045053807373201742,2.2805301806513338e-12,1.3183898417423734e-16
GEV,-0.20000000000000001,0,0,1,1,information,3,3,1.7380192363593427,7.6641184761493055e-13,1.1102230246251565e-15
GEV,-0.20000000000000001,0,0,1,1,covariance,3,3,0.64441795247405331,2.2805301806513338e-12,1.1102230246251565e-16
GEV,0.20000000000000001,0,0,1,1,score_mean,1,0,0,8.8949739207761014e-13,5.5511151231257827e-17
GEV,0.20000000000000001,0,0,1,1,score_mean,2,0,-1.1102230246251565e-16,1.0880391461646311e-14,1.9428902930940239e-16
GEV,0.20000000000000001,0,0,1,1,score_mean,3,0,6.3837823915946501e-16,8.1343804234415818e-15,9.783840404509192e-16
GEV,0.20000000000000001,0,0,1,1,information,1,1,0.95308303924020288,7.5014627842652083e-13,1.1102230246251565e-16
GEV,0.20000000000000001,0,0,1,1,covariance,1,1,1.2017342064038075,5.4711688852156218e-12,2.2204460492503131e-16
GEV,0.20000000000000001,0,0,1,1,information,1,2,0.10849634129980151,1.2926845080028899e-14,1.6653345369377348e-16
GEV,0.20000000000000001,0,0,1,1,covariance,1,2,0.091902118521309875,5.4711688852156218e-12,1.2490009027033011e-16
GEV,0.20000000000000001,0,0,1,1,information,1,3,-0.70543397196520785,1.2709753290491671e-14,1.1102230246251565e-16
GEV,0.20000000000000001,0,0,1,1,covariance,1,3,0.22018153305378035,5.4711688852156218e-12,8.3266726846886741e-17
GEV,0.20000000000000001,0,0,1,1,information,2,1,0.10849634129980151,1.2926845080028899e-14,1.6653345369377348e-16
GEV,0.20000000000000001,0,0,1,1,covariance,2,1,0.091902118521309847,5.4711688852156218e-12,1.5265566588595902e-16
GEV,0.20000000000000001,0,0,1,1,information,2,2,2.257887431992939,2.5068849872758534e-14,0
GEV,0.20000000000000001,0,0,1,1,covariance,2,2,0.5839019708442017,5.4711688852156218e-12,1.1102230246251565e-16
GEV,0.20000000000000001,0,0,1,1,information,2,3,-1.5345901098340244,1.1902282550015246e-12,0
GEV,0.20000000000000001,0,0,1,1,covariance,2,3,0.2139698170854282,5.4711688852156218e-12,8.3266726846886741e-17
GEV,0.20000000000000001,0,0,1,1,information,3,1,-0.70543397196520785,1.2709753290491671e-14,1.1102230246251565e-16
GEV,0.20000000000000001,0,0,1,1,covariance,3,1,0.22018153305378033,5.4711688852156218e-12,8.3266726846886741e-17
GEV,0.20000000000000001,0,0,1,1,information,3,2,-1.5345901098340244,1.1902282550015246e-12,0
GEV,0.20000000000000001,0,0,1,1,covariance,3,2,0.2139698170854282,5.4711688852156218e-12,5.5511151231257827e-17
GEV,0.20000000000000001,0,0,1,1,information,3,3,4.4907318198387607,2.8925059140306939e-12,0
GEV,0.20000000000000001,0,0,1,1,covariance,3,3,0.3303870188737037,5.4711688852156218e-12,5.5511151231257827e-17
GEV,-1,0,0,1,1,score_mean,1,0,3.3306690738754696e-16,1.3555590424041487e-14,3.3306690738754696e-16
GEV,-1,0,0,1,1,score_mean,2,0,-3.4694469519536142e-16,1.0319679935790172e-14,4.0245584642661925e-16
GEV,-1,0,0,1,1,score_mean,3,0,-4.8572257327350599e-17,6.0108009833815836e-15,2.7755575615628914e-17
GEV,-1,0,0,1,1,information,1,1,7.9999999999999991,8.8856996335618939e-14,8.8817841970012523e-16
GEV,-1,0,0,1,1,covariance,1,1,1.259244757274687,1.7140160203412078e-11,4.4408920985006262e-15
GEV,-1,0,0,1,1,information,1,2,-6,6.913739260033866e-14,8.8817841970012523e-16
GEV,-1,0,0,1,1,covariance,1,2,1.44938153336493,1.7140160203412078e-11,5.773159728050814e-15
GEV,-1,0,0,1,1,information,1,3,-3.1544313298030651,1.1433650255023266e-13,8.8817841970012523e-16
GEV,-1,0,0,1,1,covariance,1,3,0.11972644781951571,1.7140160203412078e-11,6.8001160258290838e-16
GEV,-1,0,0,1,1,information,2,1,-6,6.913739260033866e-14,8.8817841970012523e-16
GEV,-1,0,0,1,1,covariance,2,1,1.4493815333649303,1.7140160203412078e-11,5.773159728050814e-15
GEV,-1,0,0,1,1,information,2,2,5,5.5534631964557947e-14,8.8817841970012523e-16
GEV,-1,0,0,1,1,covariance,2,2,2.2771548336377814,1.7140160203412078e-11,7.5495165674510645e-15
GEV,-1,0,0,1,1,information,2,3,2.5772156649015328,1.4104075934904837e-12,8.8817841970012523e-16
GEV,-1,0,0,1,1,covariance,2,3,-0.65554660054569969,1.7140160203412078e-11,8.8817841970012523e-16
GEV,-1,0,0,1,1,information,3,1,-3.1544313298030651,1.1433650255023266e-13,8.8817841970012523e-16
GEV,-1,0,0,1,1,covariance,3,1,0.11972644781951575,1.7140160203412078e-11,7.0776717819853729e-16
GEV,-1,0,0,1,1,information,3,2,2.5772156649015328,1.4104075934904837e-12,8.8817841970012523e-16
GEV,-1,0,0,1,1,covariance,3,2,-0.65554660054569969,1.7140160203412078e-11,7.7715611723760958e-16
GEV,-1,0,0,1,1,information,3,3,1.9781119906559448,2.1970070604326075e-14,6.6613381477509392e-16
GEV,-1,0,0,1,1,covariance,3,3,1.5505460967304305,1.7140160203412078e-11,2.2204460492503131e-16
GEV,0.45000000000000001,0,0,1,1,score_mean,1,0,-5.5511151231257827e-17,3.128364882497438e-13,1.1102230246251565e-16
GEV,0.45000000000000001,0,0,1,1,score_mean,2,0,-1.3877787807814457e-16,1.3597179743047622e-14,8.3266726846886741e-17
GEV,0.45000000000000001,0,0,1,1,score_mean,3,0,-1.0408340855860843e-16,1.3191337385632013e-14,1.3530843112619095e-16
GEV,0.45000000000000001,0,0,1,1,information,1,1,2.8778360788472912,1.6849291271394385e-12,4.4408920985006262e-16
GEV,0.45000000000000001,0,0,1,1,covariance,1,1,1.125015304617716,1.3326304215898122e-11,4.4408920985006262e-16
GEV,0.45000000000000001,0,0,1,1,information,1,2,4.4199282912084987,5.5001792460461854e-12,2.6645352591003757e-15
GEV,0.45000000000000001,0,0,1,1,covariance,1,2,-0.23048355027862258,1.3326304215898122e-11,1.1657341758564144e-15
GEV,0.45000000000000001,0,0,1,1,information,1,3,-8.3683497956433612,2.3723402038782016e-12,3.5527136788005009e-15
GEV,0.45000000000000001,0,0,1,1,covariance,1,3,0.14565462703102378,1.3326304215898122e-11,3.8857805861880479e-16
GEV,0.45000000000000001,0,0,1,1,information,2,1,4.4199282912084987,5.5001792460461854e-12,2.6645352591003757e-15
GEV,0.45000000000000001,0,0,1,1,covariance,2,1,-0.23048355027862347,1.3326304215898122e-11,1.3877787807814457e-16
GEV,0.45000000000000001,0,0,1,1,information,2,2,10.37086115180424,3.6565686737239326e-12,3.5527136788005009e-15
GEV,0.45000000000000001,0,0,1,1,covariance,2,2,0.60905139657083696,1.3326304215898122e-11,2.9976021664879227e-15
GEV,0.45000000000000001,0,0,1,1,information,2,3,-17.728060740960263,7.3200935681782239e-13,1.4210854715202004e-14
GEV,0.45000000000000001,0,0,1,1,covariance,2,3,0.24242170457394094,1.3326304215898122e-11,1.3877787807814457e-15
GEV,0.45000000000000001,0,0,1,1,information,3,1,-8.3683497956433612,2.3723402038782016e-12,3.5527136788005009e-15
GEV,0.45000000000000001,0,0,1,1,covariance,3,1,0.14565462703102339,1.3326304215898122e-11,0
GEV,0.45000000000000001,0,0,1,1,information,3,2,-17.728060740960263,7.3200935681782239e-13,1.4210854715202004e-14
GEV,0.45000000000000001,0,0,1,1,covariance,3,2,0.24242170457394108,1.3326304215898122e-11,1.2490009027033011e-15
GEV,0.45000000000000001,0,0,1,1,information,3,3,36.58308235018707,3.1460165460258491e-12,1.4210854715202004e-14
GEV,0.45000000000000001,0,0,1,1,covariance,3,3,0.17813030377223543,1.3326304215898122e-11,6.106226635438361e-16
GEV,0.48999999999999999,0,0,1,1,score_mean,1,0,-2.2204460492503131e-16,2.4397179154253146e-13,2.7755575615628914e-16
GEV,0.48999999999999999,0,0,1,1,score_mean,2,0,-2.2204460492503131e-16,1.3675102076643387e-14,5.5511151231257827e-17
GEV,0.48999999999999999,0,0,1,1,score_mean,3,0,8.3266726846886741e-17,1.2513674933284547e-14,1.1796119636642288e-16
GEV,0.48999999999999999,0,0,1,1,information,1,1,12.859918863447181,1.1364735601510808e-11,1.0658141036401503e-14
GEV,0.48999999999999999,0,0,1,1,covariance,1,1,1.1119315214865486,2.8211438315203013e-10,4.4408920985006262e-16
GEV,0.48999999999999999,0,0,1,1,information,1,2,24.435361588837971,1.7637219117836273e-11,1.4210854715202004e-14
GEV,0.48999999999999999,0,0,1,1,covariance,1,2,-0.28388200507263223,2.8211438315203013e-10,5.8286708792820718e-15
GEV,0.48999999999999999,0,0,1,1,information,1,3,-48.212533179820738,4.0454953485587916e-11,6.3948846218409017e-14
GEV,0.48999999999999999,0,0,1,1,covariance,1,3,0.13196962046738797,2.8211438315203013e-10,3.1641356201816961e-15
GEV,0.48999999999999999,0,0,1,1,information,2,1,24.435361588837971,1.7637219117836273e-11,1.4210854715202004e-14
GEV,0.48999999999999999,0,0,1,1,covariance,2,1,-0.28388200507263328,2.8211438315203013e-10,3.8302694349567901e-15
GEV,0.48999999999999999,0,0,1,1,information,2,2,50.340422713927673,3.4593499818908952e-11,2.1316282072803006e-14
GEV,0.48999999999999999,0,0,1,1,covariance,2,2,0.62391464983791078,2.8211438315203013e-10,1.4654943925052066e-14
GEV,0.48999999999999999,0,0,1,1,information,2,3,-97.596011928364376,7.173288641432764e-11,1.2789769243681803e-13
GEV,0.48999999999999999,0,0,1,1,covariance,2,3,0.24049515245527123,2.8211438315203013e-10,8.2434059578417873e-15
GEV,0.48999999999999999,0,0,1,1,information,3,1,-48.212533179820738,4.0454953485587916e-11,6.3948846218409017e-14
GEV,0.48999999999999999,0,0,1,1,covariance,3,1,0.13196962046738739,2.8211438315203013e-10,2.1094237467877974e-15
GEV,0.48999999999999999,0,0,1,1,information,3,2,-97.596011928364376,7.173288641432764e-11,1.2789769243681803e-13
GEV,0.48999999999999999,0,0,1,1,covariance,3,2,0.24049515245527153,2.8211438315203013e-10,8.7707618945387367e-15
GEV,0.48999999999999999,0,0,1,1,information,3,3,196.28217258110058,1.3376504933912893e-10,1.9895196601282805e-13
GEV,0.48999999999999999,0,0,1,1,covariance,3,3,0.15708995405841386,2.8211438315203013e-10,4.9127368839663177e-15
K4,0,0,0,1,1,score_mean,1,0,-1.1102230246251565e-16,8.1992980705031805e-15,2.2204460492503131e-16
K4,0,0,0,1,1,score_mean,2,0,-2.7755575615628914e-17,1.0272011586195206e-14,5.5511151231257827e-17
K4,0,0,0,1,1,score_mean,3,0,-6.9388939039072284e-17,7.3410829239256472e-15,8.3266726846886741e-17
K4,0,0,0,1,1,score_mean,4,0,1.2490009027033011e-16,6.776507721941321e-15,1.3877787807814457e-16
K4,0,0,0,1,1,information,1,1,0.99999999999999989,1.1107376730841375e-14,1.1102230246251565e-16
K4,0,0,0,1,1,covariance,1,1,3.4816596168698939,2.2672214054662958e-10,4.4408920985006262e-16
K4,0,0,0,1,1,information,1,2,-0.4227843350984673,1.0822720263083792e-12,1.1102230246251565e-16
K4,0,0,0,1,1,covariance,1,2,-2.5451965889656565,2.2672214054662958e-10,8.8817841970012523e-16
K4,0,0,0,1,1,information,1,3,-0.41184033042643975,9.22299688317805e-15,0
K4,0,0,0,1,1,covariance,1,3,-1.1451270207333315,2.2672214054662958e-10,4.4408920985006262e-16
K4,0,0,0,1,1,information,1,4,0.99999999999999978,1.2407214692483362e-14,1.1102230246251565e-16
K4,0,0,0,1,1,covariance,1,4,-4.0293383550296857,2.2672214054662958e-10,0
K4,0,0,0,1,1,information,2,1,-0.4227843350984673,1.0822720263083792e-12,1.1102230246251565e-16
K4,0,0,0,1,1,covariance,2,1,-2.5451965889656569,2.2672214054662958e-10,4.4408920985006262e-16
K4,0,0,0,1,1,information,2,2,1.8236806608528791,2.0242195852506291e-14,4.4408920985006262e-16
K4,0,0,0,1,1,covariance,2,2,4.3723119313264966,2.2672214054662958e-10,8.8817841970012523e-16
K4,0,0,0,1,1,information,2,3,-0.33248490716027401,1.7947278991890011e-14,0
K4,0,0,0,1,1,covariance,2,3,1.9581178015122518,2.2672214054662958e-10,1.7763568394002505e-15
K4,0,0,0,1,1,information,2,4,-1.4227843350984668,4.0168601256209287e-14,2.2204460492503131e-16
K4,0,0,0,1,1,covariance,2,4,5.200173464083325,2.2672214054662958e-10,8.8817841970012523e-16
K4,0,0,0,1,1,information,3,1,-0.41184033042643975,9.22299688317805e-15,0
K4,0,0,0,1,1,covariance,3,1,-1.1451270207333313,2.2672214054662958e-10,1.1102230246251565e-15
K4,0,0,0,1,1,information,3,2,-0.33248490716027401,1.7947278991890011e-14,0
K4,0,0,0,1,1,covariance,3,2,1.9581178015122516,2.2672214054662958e-10,1.9984014443252818e-15
K4,0,0,0,1,1,information,3,3,2.4236060551770287,2.6912457224640438e-14,4.4408920985006262e-16
K4,0,0,0,1,1,covariance,3,3,1.358803511471405,2.2672214054662958e-10,1.1102230246251565e-15
K4,0,0,0,1,1,information,3,4,-0.83462466552490655,6.4074256166995558e-14,3.3306690738754696e-16
K4,0,0,0,1,1,covariance,3,4,2.5325986406391516,2.2672214054662958e-10,1.7763568394002505e-15
K4,0,0,0,1,1,information,4,1,0.99999999999999978,1.2407214692483362e-14,1.1102230246251565e-16
K4,0,0,0,1,1,covariance,4,1,-4.0293383550296866,2.2672214054662958e-10,0
K4,0,0,0,1,1,information,4,2,-1.4227843350984668,4.0168601256209287e-14,2.2204460492503131e-16
K4,0,0,0,1,1,covariance,4,2,5.200173464083325,2.2672214054662958e-10,8.8817841970012523e-16
K4,0,0,0,1,1,information,4,3,-0.83462466552490655,6.4074256166995558e-14,3.3306690738754696e-16
K4,0,0,0,1,1,covariance,4,3,2.5325986406391516,2.2672214054662958e-10,1.7763568394002505e-15
K4,0,0,0,1,1,information,4,4,1.9999999999999996,2.2214811222614338e-14,4.4408920985006262e-16
K4,0,0,0,1,1,covariance,4,4,7.2709164964372297,2.2672214054662958e-10,0
K4,9.9999999999999995e-07,0,0,1,1,score_mean,1,0,0,4.6600150079112787e-14,5.5511151231257827e-17
K4,9.9999999999999995e-07,0,0,1,1,score_mean,2,0,2.7755575615628914e-17,1.0270712468057341e-14,2.7755575615628914e-17
K4,9.9999999999999995e-07,0,0,1,1,score_mean,3,0,7.2858385991025898e-17,7.3419729901003273e-15,3.1225022567582528e-17
K4,9.9999999999999995e-07,0,0,1,1,score_mean,4,0,1.2490009027033011e-16,6.776507721941321e-15,1.3877787807814457e-16
K4,9.9999999999999995e-07,0,0,1,1,information,1,1,0.99999915443397724,1.2807655571808149e-13,1.1102230246251565e-16
K4,9.9999999999999995e-07,0,0,1,1,covariance,1,1,3.4816560636371459,2.3905169698684535e-10,1.4033219031261979e-13
K4,9.9999999999999995e-07,0,0,1,1,information,1,2,-0.42278209957689267,1.0822786358935621e-12,5.5511151231257827e-17
K4,9.9999999999999995e-07,0,0,1,1,covariance,1,2,-2.5451946608011395,2.3905169698684535e-10,1.425526363618701e-13
K4,9.9999999999999995e-07,0,0,1,1,information,1,3,-0.41184058133821144,9.2225167982485383e-15,5.5511151231257827e-17
K4,9.9999999999999995e-07,0,0,1,1,covariance,1,3,-1.1451247772257798,2.3905169698684535e-10,6.7279515292284486e-14
K4,9.9999999999999995e-07,0,0,1,1,information,1,4,0.99999857721649443,1.4741748605785035e-14,5.2180482157382357e-15
K4,9.9999999999999995e-07,0,0,1,1,covariance,1,4,-4.0293304490148341,2.3905169698684535e-10,2.0961010704922955e-13
K4,9.9999999999999995e-07,0,0,1,1,information,2,1,-0.42278209957689267,1.0822786358935621e-12,5.5511151231257827e-17
K4,9.9999999999999995e-07,0,0,1,1,covariance,2,1,-2.5451946608011391,2.3905169698684535e-10,1.4388490399142029e-13
K4,9.9999999999999995e-07,0,0,1,1,information,2,2,1.8236813258276898,2.0251744323642118e-14,2.2204460492503131e-16
K4,9.9999999999999995e-07,0,0,1,1,covariance,2,2,4.3723089100767538,2.3905169698684535e-10,1.3233858453531866e-13
K4,9.9999999999999995e-07,0,0,1,1,information,2,3,-0.33248861682472641,1.7947150070624897e-14,1.1102230246251565e-16
K4,9.9999999999999995e-07,0,0,1,1,covariance,2,3,1.9581159208095305,2.3905169698684535e-10,6.1728400169158704e-14
K4,9.9999999999999995e-07,0,0,1,1,information,2,4,-1.4227835004742948,4.017592039532222e-14,4.4408920985006262e-16
K4,9.9999999999999995e-07,0,0,1,1,covariance,2,4,5.2001654475354462,2.3905169698684535e-10,1.9806378759312793e-13
K4,9.9999999999999995e-07,0,0,1,1,information,3,1,-0.41184058133821144,9.2225167982485383e-15,5.5511151231257827e-17
K4,9.9999999999999995e-07,0,0,1,1,covariance,3,1,-1.1451247772257798,2.3905169698684535e-10,6.7723604502134549e-14
K4,9.9999999999999995e-07,0,0,1,1,information,3,2,-0.33248861682472641,1.7947150070624897e-14,1.1102230246251565e-16
K4,9.9999999999999995e-07,0,0,1,1,covariance,3,2,1.9581159208095305,2.3905169698684535e-10,6.1728400169158704e-14
K4,9.9999999999999995e-07,0,0,1,1,information,3,3,2.4236115054054275,2.6909787345218485e-14,4.4408920985006262e-16
K4,9.9999999999999995e-07,0,0,1,1,covariance,3,3,1.3588010661824494,2.3905169698684535e-10,2.8643754035329039e-14
K4,9.9999999999999995e-07,0,0,1,1,information,3,4,-0.83462417210781292,6.4074131721116831e-14,0
K4,9.9999999999999995e-07,0,0,1,1,covariance,3,4,2.5325931935133537,2.3905169698684535e-10,9.2370555648813024e-14
K4,9.9999999999999995e-07,0,0,1,1,information,4,1,0.99999857721649443,1.4741748605785035e-14,5.2180482157382357e-15
K4,9.9999999999999995e-07,0,0,1,1,covariance,4,1,-4.0293304490148341,2.3905169698684535e-10,2.0961010704922955e-13
K4,9.9999999999999995e-07,0,0,1,1,information,4,2,-1.4227835004742948,4.017592039532222e-14,4.4408920985006262e-16
K4,9.9999999999999995e-07,0,0,1,1,covariance,4,2,5.2001654475354471,2.3905169698684535e-10,1.971756091734278e-13
K4,9.9999999999999995e-07,0,0,1,1,information,4,3,-0.83462417210781292,6.4074131721116831e-14,0
K4,9.9999999999999995e-07,0,0,1,1,covariance,4,3,2.5325931935133537,2.3905169698684535e-10,9.2370555648813024e-14
K4,9.9999999999999995e-07,0,0,1,1,information,4,4,1.9999999999999996,2.2214811222614338e-14,4.4408920985006262e-16
K4,9.9999999999999995e-07,0,0,1,1,covariance,4,4,7.2708989060309301,2.3905169698684535e-10,2.9398705692074145e-13
K4,-9.9999999999999995e-07,0,0,1,1,score_mean,1,0,-1.6653345369377348e-16,4.6601516220076469e-14,5.5511151231257827e-17
K4,-9.9999999999999995e-07,0,0,1,1,score_mean,2,0,-2.7755575615628914e-17,1.0269748638530053e-14,2.7755575615628914e-17
K4,-9.9999999999999995e-07,0,0,1,1,score_mean,3,0,1.6653345369377348e-16,7.3414593428170816e-15,1.0408340855860843e-16
K4,-9.9999999999999995e-07,0,0,1,1,score_mean,4,0,1.2490009027033011e-16,6.776507721941321e-15,1.3877787807814457e-16
K4,-9.9999999999999995e-07,0,0,1,1,information,1,1,1.0000008455713174,1.2807263853438268e-13,4.4408920985006262e-16
K4,-9.9999999999999995e-07,0,0,1,1,covariance,1,1,3.4816631701143752,2.3902494117763445e-10,5.773159728050814e-15
K4,-9.9999999999999995e-07,0,0,1,1,information,1,2,-0.42278657061887526,1.0822615806298708e-12,1.1102230246251565e-16
K4,-9.9999999999999995e-07,0,0,1,1,covariance,1,2,-2.5451985171376728,2.3902494117763445e-10,8.8817841970012523e-15
K4,-9.9999999999999995e-07,0,0,1,1,information,1,3,-0.41184007952223556,9.2225145000778598e-15,5.5511151231257827e-17
K4,-9.9999999999999995e-07,0,0,1,1,covariance,1,3,-1.1451292642463633,2.3902494117763445e-10,4.2188474935755949e-15
K4,-9.9999999999999995e-07,0,0,1,1,information,1,4,1.0000014227851695,1.2407257521707167e-14,2.2204460492503131e-16
K4,-9.9999999999999995e-07,0,0,1,1,covariance,1,4,-4.0293462610701303,2.3902494117763445e-10,9.7699626167013776e-15
K4,-9.9999999999999995e-07,0,0,1,1,information,2,1,-0.42278657061887526,1.0822615806298708e-12,1.1102230246251565e-16
K4,-9.9999999999999995e-07,0,0,1,1,covariance,2,1,-2.5451985171376728,2.3902494117763445e-10,7.5495165674510645e-15
K4,-9.9999999999999995e-07,0,0,1,1,information,2,2,1.8236799958880612,2.0244210948719223e-14,0
K4,-9.9999999999999995e-07,0,0,1,1,covariance,2,2,4.3723149525780673,2.3902494117763445e-10,1.0658141036401503e-14
